x,n_points,theta,spans,Col-M_mean,Col-M_min,Col-M_max,Col-M_std,Col-M_var,Col-M-na_mean,Col-M-na_min,Col-M-na_max,Col-M-na_std,Col-M-na_var,MR-M_mean,MR-M_min,MR-M_max,MR-M_std,MR-M_var,GeRt-M_mean,GeRt-M_min,GeRt-M_max,GeRt-M_std,GeRt-M_var,GLp-M_mean,GLp-M_min,GLp-M_max,GLp-M_std,GLp-M_var,GSw-M_mean,GSw-M_min,GSw-M_max,GSw-M_std,GSw-M_var,knapsack_mean,knapsacks_min,knapsack_max,knapsack_std,knapsack_var
50,100,0.0,20000,0.7848100000000001,0.6303,0.9236,0.07231777265222783,0.005229860241379311,0.6667966666666666,0.5241,0.8017,0.0699854984157843,0.004897969988505746,0.7849466666666668,0.5393,0.9281,0.08689997711730715,0.007551606022988507,0.5597666666666666,0.4322,0.7236,0.07866767873886277,0.006188603678160921,0.6608833333333332,0.4927,0.8597,0.10108953724411783,0.010219094540229887,0.5268033333333334,0.3378,0.7365,0.10603662179133932,0.01124376516091954,0.9722966666666669,0.9314,1.0,0.023736041027900185,0.0005633996436781609
51,100,0.0,30000,0.9525366666666668,0.8279,1.0,0.05355571049324974,0.0028682141264367803,0.8394066666666669,0.6763,1.0,0.08109818201684166,0.0065769151264367795,0.8589966666666665,0.6744,1.0,0.08204595635388125,0.006731538954022987,0.6659033333333333,0.3474,1.0,0.1649443301767941,0.02720663205747127,0.8812366666666666,0.6967,1.0,0.0789398133164551,0.006231494126436781,0.6225133333333336,0.2807,1.0,0.13244868813433278,0.017542654988505744,0.9946699999999999,0.9458,1.0,0.013890834239240967,0.0001929552758620692
52,100,0.4,1500,0.8931566666666666,0.8446,0.95,0.028118293018937916,0.0007906384022988527,0.8534466666666667,0.7899,0.9354,0.0344803865620916,0.0011888970574712669,0.9788666666666667,0.9488,0.9936,0.00924909439493601,8.554574712643674e-05,0.52402,0.4145,0.6189,0.05143064563414332,0.0026451113103448253,0.8705133333333335,0.7786,0.941,0.04184397730595897,0.0017509184367816095,0.7005233333333335,0.61,0.7904,0.04414493904943306,0.00194877564367816,0.9918466666666664,0.986,0.9977,0.0036828337415387184,1.3563264367816076e-05
53,100,0.4,10000,0.7695933333333334,0.6616,0.8766,0.05687773295189541,0.0032350765057471286,0.6712000000000001,0.5660000000000001,0.7439,0.04973505667101391,0.0024735758620689653,0.89366,0.8354,0.9514,0.027852463520089767,0.0007757597241379314,0.45966333333333337,0.2465,0.6351,0.09550092428992447,0.009120426540229886,0.6921133333333334,0.4718,0.7978,0.07189723381247055,0.005169212229885058,0.5514733333333334,0.4297,0.6884,0.07138629702049862,0.00509600340229885,0.9723566666666668,0.9517,0.9919,0.010383099109920736,0.00010780874712643676
54,100,0.4,20000,0.7956533333333333,0.6554,0.9059999999999999,0.06009499223690793,0.0036114080919540242,0.65918,0.5659,0.8062,0.056419435389368874,0.003183152689655169,0.8192133333333335,0.7206,0.9702,0.06587178106161913,0.004339091540229885,0.5033766666666667,0.2726,0.7808,0.12945788739661793,0.016759344609195405,0.7259766666666665,0.5261,0.8672,0.07909860578279244,0.0062565894367816064,0.4565233333333334,0.2768,0.6291,0.10401815386428147,0.010819776333333335,0.9757266666666665,0.92,1.0,0.02279237521225227,0.0005194923678160918
55,100,0.4,30000,0.9554633333333334,0.7859999999999999,1.0,0.06540830108307899,0.004278245850574711,0.9037500000000002,0.6876,1.0,0.09501173702450547,0.009027230172413784,0.9051866666666667,0.7291,1.0,0.06958556495836411,0.004842150850574712,0.5565466666666666,0.3314,0.809,0.12559029100771407,0.015772921195402304,0.91201,0.7121,1.0,0.08712158903430346,0.007590171275862065,0.5178633333333332,0.1878,0.8143,0.13760516099817383,0.018935180333333336,0.9966433333333333,0.9031,1.0,0.017681115648474004,0.0003126218505747123
56,100,0.8,1500,0.8791033333333332,0.8078,0.9504,0.036392434637580594,0.0013244092988505757,0.8602166666666666,0.8031,0.9412,0.03351711948915918,0.0011233972988505742,0.9773600000000001,0.9494,0.9941,0.009822093322778974,9.64735172413793e-05,0.44925333333333334,0.2166,0.6188,0.08469169943992733,0.007172683954022987,0.9241733333333332,0.8277,0.9705,0.037712669903685825,0.0014222454712643703,0.6365200000000001,0.4435,0.7478,0.0693794384724943,0.004813506482758621,0.9900766666666668,0.9828,0.9981,0.00397072766138897,1.5766678160919515e-05
57,100,0.8,10000,0.7531366666666669,0.6298,0.8921,0.056529842490086794,0.0031956230919540224,0.64919,0.5326,0.787,0.06059377087593673,0.0036716050689655183,0.8692033333333333,0.7365,0.9538,0.04883453754742913,0.002384812057471265,0.3735766666666666,0.1253,0.5516,0.10484159046844924,0.010991759091954025,0.7599333333333333,0.6261,0.8672,0.055635707544912094,0.003095331954022989,0.45354666666666676,0.1438,0.706,0.10950986015544155,0.011992409471264365,0.972136666666667,0.9422,1.0,0.01367140189903938,0.00018690722988505757
58,100,0.8,20000,0.8291366666666666,0.6874,1.0,0.07488227764796636,0.005607355505747122,0.7042833333333332,0.6064,0.8026,0.05455888361769507,0.002976671781609196,0.8029666666666666,0.4951,0.9521,0.09723437852846124,0.009454524367816085,0.39769333333333345,0.1556,0.7016,0.1151206261914547,0.013252758574712647,0.7991933333333333,0.6528,0.9406,0.07149985740681868,0.005112229609195404,0.39119000000000004,0.1796,0.7219,0.11126199695096813,0.012379231965517242,0.9836166666666665,0.932,1.0,0.019495447449709036,0.0003800724712643666
59,100,0.8,30000,0.96323,0.7912,1.0,0.051404213902135995,0.0026423932068965514,0.9171633333333334,0.7792,1.0,0.06289014222042869,0.003955169988505747,0.8778733333333333,0.4409,1.0,0.12167348600004149,0.014804437195402293,0.46878000000000003,0.121,0.7373,0.16065886197478957,0.025811269931034483,0.9412433333333332,0.8302,1.0,0.05164728976654908,0.002667442540229885,0.42329,0.1417,0.8877,0.17438574433590096,0.03041038782758621,0.9971533333333333,0.9471,1.0,0.010051307457698958,0.0001010287816091947
60,100,1.0,1500,0.8729433333333335,0.758,0.9521,0.04960621959984962,0.0024607770229885047,0.8461333333333335,0.7395,0.9178,0.045326907083399426,0.002054528505747125,0.9804466666666666,0.9625,0.9923,0.008351367153546396,6.974533333333364e-05,0.4233333333333334,0.2231,0.6559999999999999,0.09131521885974044,0.008338469195402296,0.94251,0.8751,0.9835,0.03145252963895996,0.000989261620689655,0.55257,0.4362,0.7319,0.06978710556720544,0.004870240103448276,0.9911033333333332,0.9822,0.9961,0.003581030802603533,1.2823781609195302e-05
61,100,1.0,10000,0.7962966666666667,0.6476,0.9394,0.07477548687090985,0.00559137343678161,0.6718999999999998,0.5769,0.7643,0.05113245814413845,0.0026145282758620707,0.8778366666666667,0.7643,0.98,0.04700478686799619,0.002209449988505747,0.35386333333333336,0.111,0.5043,0.0965400952377081,0.009319989988505748,0.7975333333333333,0.7103,0.8797,0.042150496649696695,0.0017766643678160923,0.37310999999999994,0.1258,0.5527,0.09928330536468823,0.00985717472413793,0.9744766666666667,0.9279999999999999,1.0,0.01513369575240752,0.00022902874712643745
62,100,1.0,20000,0.8463200000000001,0.6635,0.9544,0.06888388230478382,0.004744989241379309,0.7516933333333333,0.613,0.9342,0.06363022451056077,0.0040488054712643695,0.7810466666666667,0.5954,0.9846,0.07814612631136147,0.006106817057471262,0.3967366666666667,0.1287,0.7314,0.137092137361837,0.018794254126436784,0.8326333333333331,0.6788,0.9699,0.07982935391900922,0.006372725747126433,0.3572966666666667,0.1609,0.6455,0.12992406133062373,0.016880261712643677,0.9857166666666668,0.9173,1.0,0.020666382552737467,0.0004270993678160916
63,100,1.0,30000,0.98007,0.8634,1.0,0.034655527996117125,0.0012010056206896577,0.9394633333333337,0.7753,1.0,0.06134300108088286,0.0037629637816091956,0.9495566666666667,0.7692,1.0,0.06493736336593549,0.004216861160919541,0.48654666666666674,0.0489,0.9286,0.24369901409579886,0.05938920947126437,0.9653766666666667,0.8837,1.0,0.03462258265763918,0.0011987232298850572,0.4581166666666666,0.0669,0.9375,0.2559304998376052,0.06550042074712643,0.9993633333333334,0.9907,1.0,0.002082187730999887,4.335505747126459e-06
